# ::id 997000
# ::tok “You’re right, Conseil, it turned out to be a foolish business after all, and we jumped into it too hastily. What a waste of time, what a futile expense of emotion! Six months ago we could have been back in France—” “In master’s little apartment,” Conseil answered. “In master’s museum! And by now I would have classified master’s fossils. And master’s babirusa would be ensconced in its cage at the zoo in the Botanical Gardens, and it would have attracted every curiosity seeker in town!” “Quite so, Conseil, and what’s more, I imagine that people will soon be poking fun at us!” “To be sure,” Conseil replied serenely, “I do think they’ll have fun at master’s expense. And must it be said&nbsp;.&nbsp;.&nbsp;.&nbsp;?” “It must be said, Conseil.” “Well then, it will serve master right!” “How true!” “When one has the honor of being an expert as master is, one mustn’t lay himself open to—”
# ::alignments 0-1.1.1.1 1-1.1.2 2-1.1.1.2 3-1.2.1 4-1.2.2.1 5-1.2.2.1 7-1.5.4 8-1.2.3.1 9-1.2.3.2 10-1.5.3 11-1.2.4.1 12-1.2.4.2 13-1.3 14-1.4.1 15-1.4.2 16-1.4.3.1 17-1.4.3.2 18-1.4.4.1 19-1.4.4.2 21-1.5.2.1 22-1.5.2.2.2 23-1.5.2.2.3.1 24-1.5.2.2.3.2 26-1.6.2.1 27-1.6.2.2 28-1.6.2.3.2 29-1.6.2.3.3.1 30-1.6.2.3.3.2 31-1.7.1.2 32-1.7.1.3 33-1.7.1.1 34-1.7.2 35-1.7.3.1 38-1.7.3.4 39-1.7.4.1 40-1.7.4.2 41-1.8.1.1 42-1.8.1.2 43-1.8.1.3 44-1.8.1.4 45-1.9.1 46-1.9.2 47-1.10.1.1 48-1.10.1.2 49-1.10.1.3 50-1.11 51-1.12.1.1 52-1.12.1.2 53-1.12.2 54-1.12.3.1 56-1.12.3.3 57-1.12.4.1 58-1.12.4.2 59-1.13 60-1.14.1.1 61-1.14.1.2 62-1.14.2.1 64-1.14.2.3 65-1.14.3.1 66-1.14.3.2 67-1.14.3.3 68-1.14.3.4.1 69-1.14.3.4.2 70-1.14.3.4.3 71-1.14.3.4.4.1 72-1.14.3.4.4.2 73-1.14.3.4.4.3 74-1.14.3.4.4.4 75-1.15 76-1.16.1 77-1.16.2.1 79-1.16.2.3 80-1.16.3.1 81-1.16.3.2 82-1.16.3.3 83-1.16.4.1 84-1.16.4.2 85-1.17 86-1.17 87-1.17 88-1.18 89-1.19 90-1.19 91-1.20.1 92-1.20.2 94-1.20.4.1 95-1.20.4.2.3 96-1.20.4.3 98-1.20.4.2.2 99-1.20.4.2.2 100-1.20.4.4.1 101-1.20.4.4.2 102-1.21 103-1.21 104-1.21 105-1.22.2 106-1.22.3 107-1.22.4 108-1.23.1 110-1.23.2.2 111-1.23.3.1 113-1.23.3.2.2 114-1.23.3.3.1.1 115-1.23.3.3.2 116-1.23.3.3.1.2 117-1.24 118-1.25.2.1 119-1.25.3 121-1.25.2.3 122-1.26.1 123-1.26.2.1 125-1.26.2.3 126-1.26.3 127-1.27 128-1.27 129-1.28.1 130-1.28.2.1 131-1.28.2.2 132-1.28.3 133-1.28.4 134-1.29 135-1.29 136-1.30 137-1.31.1 139-1.31.2.1.2 140-1.31.2.1.3 141-1.31.2.2 142-1.31.2.3 143-1.31.3.1 144-1.33.3 145-1.32 146-1.33.1 147-1.33.2 148-1.34.1 149-1.34.2 150-1.34.3 151-1.34.4 152-1.34.3 153-1.34.3
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v36 / label
                   :C (v98 / label~e.0)
                   :E (v99 / label~e.2))
           :S (v37 / label~e.1))
    :H (v3 / label
           :A (v38 / label~e.3)
           :S (v39 / label
                   :E (v100 / label~e.4,5)
                   :C (v48 / label~e.7))
           :A (v40 / label
                   :E (v101 / label~e.8)
                   :E (v102 / label~e.9)
                   :C (v47 / label~e.10))
           :D (v41 / label
                   :R (v103 / label~e.11)
                   :C (v104 / label~e.12)))
    :L (v4 / label~e.13)
    :H (v5 / label
           :A (v42 / label~e.14)
           :P (v43 / label~e.15)
           :A (v44 / label
                   :R (v105 / label~e.16)
                   :C (v106 / label~e.17))
           :D (v45 / label
                   :E (v107 / label~e.18)
                   :C (v108 / label~e.19)))
    :H (v6 / label
           :A (v46 / label
                   :E (v109 / label~e.21)
                   :C (v110 / label
                            :A (v167 / label)
                            :P (v168 / label~e.22)
                            :A (v169 / label
                                     :R (v186 / label~e.23)
                                     :C (v187 / label~e.24))))
           :A v47
           :S v48)
    :H (v7 / label
           :A (v49 / label
                   :E (v111 / label~e.26)
                   :E (v112 / label~e.27)
                   :C (v113 / label
                            :A (v170 / label)
                            :P (v171 / label~e.28)
                            :A (v172 / label
                                     :R (v188 / label~e.29)
                                     :C (v189 / label~e.30))))
           :A v47
           :S v48)
    :H (v8 / label
           :D (v50 / label
                   :R (v114 / label~e.33)
                   :E (v115 / label~e.31)
                   :C (v116 / label~e.32))
           :A (v51 / label~e.34)
           :P (v52 / label
                   :E (v117 / label~e.35)
                   :C (v118 / label~e.38))
           :A (v53 / label
                   :R (v119 / label~e.39)
                   :C (v120 / label~e.40)))
    :H (v9 / label
           :A (v54 / label
                   :R (v121 / label~e.41)
                   :E (v122 / label~e.42)
                   :E (v123 / label~e.43)
                   :C (v124 / label~e.44))
           :D v50
           :A v51
           :P v52)
    :H (v10 / label
            :A (v55 / label~e.45)
            :P (v56 / label~e.46)
            :A v54)
    :H (v11 / label
            :A (v57 / label
                    :R (v125 / label~e.47)
                    :E (v126 / label~e.48)
                    :C (v127 / label~e.49))
            :D v50
            :A v51
            :P v52)
    :L (v12 / label~e.50)
    :H (v13 / label
            :D (v58 / label
                    :R (v128 / label~e.51)
                    :C (v129 / label~e.52))
            :A (v59 / label~e.53)
            :P (v60 / label
                    :E (v130 / label~e.54)
                    :C (v131 / label~e.56))
            :A (v61 / label
                    :E (v132 / label~e.57)
                    :C (v133 / label~e.58)))
    :L (v14 / label~e.59)
    :H (v15 / label
            :A (v62 / label
                    :E (v134 / label~e.60)
                    :C (v135 / label~e.61))
            :P (v63 / label
                    :E (v136 / label~e.62)
                    :C (v137 / label~e.64))
            :A (v64 / label
                    :R (v138 / label~e.65)
                    :E (v139 / label~e.66)
                    :C (v140 / label~e.67)
                    :E (v141 / label
                             :R (v173 / label~e.68)
                             :E (v174 / label~e.69)
                             :C (v175 / label~e.70)
                             :E (v176 / label
                                      :R (v190 / label~e.71)
                                      :E (v191 / label~e.72)
                                      :E (v192 / label~e.73)
                                      :C (v193 / label~e.74)))))
    :L (v16 / label~e.75)
    :H (v17 / label
            :A (v65 / label~e.76)
            :P (v66 / label
                    :E (v142 / label~e.77)
                    :C (v143 / label~e.79))
            :A (v67 / label
                    :E (v144 / label~e.80)
                    :E (v145 / label~e.81)
