# ::id 2915001
# ::tok A devoted lad who went with me on all my journeys ; a gallant Flemish boy whom I genuinely liked and who returned the compliment ; a born stoic , punctilious on principle , habitually hardworking , rarely startled by life 's surprises , very skillful with his hands , efficient in his every duty , and despite his having a name that means " counsel , " never giving advice - not even the unsolicited kind !
# ::alignments 1-1.1.3.2.2 2-1.1.3.3 3-1.1.3.4.2 4-1.1.3.4.3 5-1.1.3.4.4.1 6-1.1.3.4.4.2 7-1.1.3.4.5.1 8-1.1.3.4.5.2 9-1.1.3.4.5.3 10-1.1.3.4.5.4 13-1.2.3.2.1 14-1.2.3.3.1 15-1.2.3.4 16-1.2.3.5.1.5 17-1.2.3.5.1.1 18-1.2.3.5.1.2 19-1.2.3.5.1.3 20-1.2.3.5.2 21-1.2.3.5.3.3 22-1.2.3.5.3.4 23-1.2.3.5.3.4 24-1.2.3.5.3.4 27-1.3.3 28-1.3.2.2 30-1.4.2 31-1.4.3.1 32-1.4.3.2 34-1.5.2 35-1.5.3 37-1.6.2 38-1.6.3 39-1.6.4.1 40-1.6.4.2.1 41-1.6.4.2.2 42-1.6.4.3 44-1.7.2 45-1.7.3 46-1.7.4.1 47-1.7.4.2 48-1.7.4.3 50-1.8.2 51-1.8.3.1 52-1.8.3.2 53-1.8.3.3 54-1.8.3.4 56-1.9 57-1.10 59-1.11.3 61-1.11.4.2 62-1.11.4.3.3 63-1.11.4.3.4 65-1.11.4.3.5 68-1.12.2 69-1.12.3 70-1.12.4.2 72-1.12.4.3.2.1 73-1.12.4.3.2.2 75-1.12.4.3.4.2 76-1.12.4.3.4.3
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v14 / label)
           :S (v15 / label)
           :A (v16 / label
                   :E (v47 / label
                           :A (v48 / label~e.2)
                           :S (v71 / label~e.1))
                   :C v48
                   :E (v49 / label
                           :A v48
                           :R (v72 / label~e.3)
                           :P (v73 / label~e.4)
                           :A (v74 / label
                                   :R (v88 / label~e.5)
                                   :C (v89 / label~e.6))
                           :A (v75 / label
                                   :R (v90 / label~e.7)
                                   :Q (v91 / label~e.8)
                                   :E (v92 / label~e.9)
                                   :C (v93 / label~e.10)))))
    :H (v3 / label
           :A (v17 / label)
           :S (v18 / label)
           :A (v19 / label
                   :E (v50 / label
                           :S (v76 / label~e.13)
                           :A (v52 / label~e.15))
                   :E (v51 / label
                           :S (v77 / label~e.14)
                           :A v52)
                   :C v52
                   :E (v53 / label
                           :H (v78 / label
                                   :A (v94 / label~e.17)
                                   :D (v95 / label~e.18)
                                   :P (v96 / label~e.19)
                                   :A v52
                                   :R (v97 / label~e.16))
                           :L (v79 / label~e.20)
                           :H (v80 / label
                                   :A v94
                                   :A v52
                                   :R (v98 / label~e.21)
                                   :P (v99 / label~e.22,23,24)))))
    :H (v4 / label
           :A (v20 / label)
           :S (v21 / label
                   :C (v54 / label~e.28))
           :D (v22 / label~e.27))
    :H (v5 / label
           :A (v23 / label)
           :S (v24 / label~e.30)
           :D (v25 / label
                   :R (v55 / label~e.31)
                   :C (v56 / label~e.32)))
    :H (v6 / label
           :A (v26 / label)
           :D (v27 / label~e.34)
           :P (v28 / label~e.35))
    :H (v7 / label
           :A (v29 / label)
           :D (v30 / label~e.37)
           :P (v31 / label~e.38)
           :A (v32 / label
                   :R (v57 / label~e.39)
                   :E (v58 / label
                           :C (v81 / label~e.40)
                           :R (v82 / label~e.41))
                   :C (v59 / label~e.42)))
    :H (v8 / label
           :A (v33 / label)
           :D (v34 / label~e.44)
           :S (v35 / label~e.45)
           :A (v36 / label
                   :R (v60 / label~e.46)
                   :E (v61 / label~e.47)
                   :C (v62 / label~e.48)))
    :H (v9 / label
           :A (v37 / label)
           :S (v38 / label~e.50)
           :A (v39 / label
                   :R (v63 / label~e.51)
                   :E (v64 / label~e.52)
                   :Q (v65 / label~e.53)
                   :C (v66 / label~e.54)))
    :L (v10 / label~e.56)
    :L (v11 / label~e.57)
    :H (v12 / label
            :A (v40 / label)
            :S (v41 / label~e.59)
            :A (v42 / label
                    :C (v67 / label~e.61)
                    :E (v68 / label
                            :A v67
                            :R (v83 / label~e.62)
                            :S (v84 / label~e.63)
                            :A (v85 / label~e.65))))
    :H (v13 / label
            :A (v43 / label)
            :D (v44 / label~e.68)
            :P (v45 / label~e.69)
            :A (v46 / label
                    :C (v69 / label~e.70)
                    :E (v70 / label
                            :C v69
                            :E (v86 / label
                                    :E (v100 / label~e.72)
                                    :C (v101 / label~e.73))
                            :E (v87 / label
                                    :E (v102 / label~e.75)
                                    :C (v103 / label~e.76))))))
