# ::id 2901000
# ::tok On April 13 , 1867 , with a smooth sea and a moderate breeze , the Scotia lay in longitude 15 12 ° ' and latitude 45 37 ° ' . It was traveling at a speed of 13.43 knots under the thrust of its 1,000 - horsepower engines .
# ::alignments 0-1.1.1.1 1-1.1.1.2 2-1.1.1.3 4-1.1.1.4 6-1.2 8-1.3.2 9-1.3.3 10-1.4 12-1.5.2 13-1.5.3 16-1.1.2.2 17-1.1.3 18-1.1.4.1 19-1.1.4.2.1.1 20-1.1.4.2.1.2.1 21-1.1.4.2.1.2.2 24-1.1.4.2.2 25-1.1.4.2.3.1 26-1.1.4.2.3.2.1 27-1.1.4.2.3.2.2 31-1.6.1 33-1.6.3 34-1.6.4.1 36-1.6.4.3 37-1.6.4.4.1 38-1.6.4.4.2 39-1.6.4.4.3 40-1.7 42-1.8.1.2 43-1.8.2.1 44-1.8.2.2 45-1.8.2.3.1 47-1.8.2.3.2 48-1.8.2.4
# ::format ucca
(v1 / label
    :H (v2 / label
           :T (v10 / label
                   :R (v23 / label~e.0)
                   :C (v24 / label~e.1)
                   :C (v25 / label~e.2)
                   :C (v26 / label~e.4))
           :A (v11 / label
                   :C (v27 / label~e.16))
           :S (v12 / label~e.17)
           :A (v13 / label
                   :R (v28 / label~e.18)
                   :C (v29 / label
                           :C (v38 / label
                                   :E (v46 / label~e.19)
                                   :C (v47 / label
                                           :C (v50 / label~e.20)
                                           :C (v51 / label~e.21)))
                           :N (v39 / label~e.24)
                           :C (v40 / label
                                   :E (v48 / label~e.25)
                                   :C (v49 / label
                                           :C (v52 / label~e.26)
                                           :C (v53 / label~e.27))))))
    :L (v3 / label~e.6)
    :H (v4 / label
           :S (v14 / label~e.8)
           :A (v15 / label~e.9))
    :L (v5 / label~e.10)
    :H (v6 / label
           :D (v16 / label~e.12)
           :P (v17 / label~e.13))
    :H (v7 / label
           :A (v18 / label~e.31)
           :P (v19 / label~e.33)
           :D (v20 / label
                   :R (v30 / label~e.34)
                   :C (v31 / label~e.36)
                   :E (v32 / label
                           :R (v41 / label~e.37)
                           :Q (v42 / label~e.38)
                           :C (v43 / label~e.39))))
    :L (v8 / label~e.40)
    :H (v9 / label
           :P (v21 / label
                   :C (v33 / label~e.42))
           :A (v22 / label
                   :R (v34 / label~e.43)
                   :E (v35 / label~e.44)
                   :E (v36 / label
                           :Q (v44 / label~e.45)
                           :C (v45 / label~e.47))
                   :C (v37 / label~e.48))))
