# ::id 310006
# ::tok Why not ? Formerly , in prehistoric days , land animals ( quadrupeds , apes , reptiles , birds ) were built on a gigantic scale .
# ::alignments 0-1.1 1-1.1 3-1.2.8 5-1.2.9.1 6-1.2.9.2 7-1.2.9.3 9-1.2.1.2 10-1.2.1.3 12-1.2.1.1.1 14-1.2.1.1.2 16-1.2.1.1.3 18-1.2.1.1.4 21-1.2.2.2 22-1.2.3.1 23-1.2.3.2 24-1.2.3.3 25-1.2.3.4
# ::format ucca
(v1 / label
    :H (v2 / label~e.0,1)
    :H (v3 / label
           :A (v4 / label
                  :E (v10 / label
                          :C (v21 / label~e.12)
                          :C (v22 / label~e.14)
                          :C (v23 / label~e.16)
                          :C (v24 / label~e.18))
                  :E (v11 / label~e.9)
                  :C (v12 / label~e.10))
           :P (v5 / label
                  :C (v13 / label~e.21))
           :A (v6 / label
                  :R (v14 / label~e.22)
                  :E (v15 / label~e.23)
                  :E (v16 / label~e.24)
                  :C (v17 / label~e.25))
           :A (v7 / label)
           :D (v8 / label~e.3)
           :D (v9 / label
                  :R (v18 / label~e.5)
                  :E (v19 / label~e.6)
                  :C (v20 / label~e.7))))
