# ::id 825001
# ::tok Ordinarily , I never asked whether or not it suited him to go with me on my journeys ; but this time an expedition was at issue that could drag on indefinitely , a hazardous undertaking whose purpose was to hunt an animal that could sink a frigate as easily as a walnut shell !
# ::alignments 0-1.1.1 2-1.1.2 3-1.1.3 4-1.1.4 5-1.1.5.1.1 6-1.1.5.1.2 7-1.1.5.1.3 9-1.1.5.3 10-1.1.5.4 12-1.1.5.5.2.2 13-1.1.5.5.3.1 14-1.1.5.5.3.2 15-1.1.5.5.4.1 16-1.1.5.5.4.2 17-1.1.5.5.4.3 19-1.2 20-1.3.1.1 21-1.3.1.2 22-1.3.2.1 23-1.3.2.2 24-1.3.3 25-1.3.4.1.1 26-1.3.4.1.2 27-1.3.4.1.3.2 28-1.3.4.1.3.3.1 29-1.3.4.1.3.3.2 30-1.3.4.1.3.3.2 31-1.3.4.1.3.4 33-1.3.4.2.1 34-1.3.4.2.2 35-1.3.4.2.3 36-1.3.4.2.4.1 37-1.3.4.2.4.2.2 38-1.3.4.2.4.3 40-1.3.4.2.4.4.1.2 41-1.3.4.2.4.4.2.1 42-1.3.4.2.4.4.2.2 43-1.3.4.2.4.4.2.3.1 44-1.3.4.2.4.4.2.3.2.1 45-1.3.4.2.4.4.2.3.2.2 46-1.3.4.2.4.4.2.3.3.1 47-1.3.4.2.4.4.2.3.3.2 48-1.3.4.2.4.4.2.3.4.1.1 49-1.3.4.2.4.4.2.3.4.1.2 50-1.3.4.2.4.4.2.3.4.1.3 51-1.3.4.2.4.4.2.3.4.2 52-1.3.4.2.4.4.2.3.4.3 53-1.3.4.2.4.4.2.3.4.4
# ::format ucca
(v1 / label
    :H (v2 / label
           :D (v5 / label~e.0)
           :A (v6 / label~e.2)
           :D (v7 / label~e.3)
           :P (v8 / label~e.4)
           :A (v9 / label
                  :R (v14 / label
                          :C (v24 / label~e.5)
                          :N (v25 / label~e.6)
                          :C (v26 / label~e.7))
                  :P (v15 / label~e.9)
                  :A (v16 / label~e.10)
                  :A (v17 / label
                          :A v16
                          :P (v27 / label
                                  :C (v37 / label~e.12))
                          :A (v28 / label
                                  :R (v38 / label~e.13)
                                  :C (v39 / label~e.14))
                          :A (v29 / label
                                  :R (v40 / label~e.15)
                                  :E (v41 / label~e.16)
                                  :C (v42 / label~e.17)))))
    :L (v3 / label~e.19)
    :H (v4 / label
           :D (v10 / label
                   :E (v18 / label~e.20)
                   :C (v19 / label~e.21))
           :A (v11 / label
                   :E (v20 / label~e.22)
                   :C (v21 / label~e.23))
           :S (v12 / label~e.24)
           :A (v13 / label
                   :C (v22 / label
                           :R (v30 / label~e.25)
                           :C (v31 / label~e.26)
                           :E (v32 / label
                                   :A v31
                                   :R (v43 / label~e.27)
                                   :P (v44 / label
                                           :E (v50 / label~e.28)
                                           :C (v51 / label~e.29,30))
                                   :D (v45 / label~e.31)))
                   :C (v23 / label
                           :E (v33 / label~e.33)
                           :E (v34 / label~e.34)
                           :C (v35 / label~e.35)
                           :E (v36 / label
                                   :R (v46 / label~e.36)
                                   :A (v47 / label
                                           :E v35
                                           :C (v52 / label~e.37))
                                   :S (v48 / label~e.38)
                                   :A (v49 / label
                                           :P (v53 / label
                                                   :C (v55 / label~e.40))
                                           :A (v54 / label
                                                   :E (v56 / label~e.41)
                                                   :C (v57 / label~e.42)
                                                   :E (v58 / label
                                                           :R (v59 / label~e.43)
                                                           :P (v60 / label
                                                                   :E (v63 / label~e.44)
                                                                   :C (v64 / label~e.45))
                                                           :A (v61 / label
                                                                   :E (v65 / label~e.46)
                                                                   :C (v66 / label~e.47))
                                                           :D (v62 / label
                                                                   :E (v67 / label
                                                                           :R (v71 / label~e.48)
                                                                           :C (v72 / label~e.49)
                                                                           :R (v73 / label~e.50))
                                                                   :E (v68 / label~e.51)
                                                                   :E (v69 / label~e.52)
                                                                   :C (v70 / label~e.53))))))))))
