# ::id 312001
# ::tok The industrial and commercial newspapers dealt with the question chiefly from this viewpoint .
# ::alignments 0-1.1.1.1 1-1.1.1.2.1 2-1.1.1.2.2 3-1.1.1.2.3 4-1.1.1.3 5-1.1.2 6-1.1.3.1 7-1.1.3.2 8-1.1.3.3 9-1.1.4 10-1.1.5.1 11-1.1.5.2 12-1.1.5.3
(v1 / label
    :H (v2 / label
           :A (v3 / label
                  :E (v8 / label~e.0)
                  :E (v9 / label
                         :C (v17 / label~e.1)
                         :N (v18 / label~e.2)
                         :C (v19 / label~e.3))
                  :C (v10 / label~e.4))
           :P (v4 / label~e.5)
           :A (v5 / label
                  :R (v11 / label~e.6)
                  :E (v12 / label~e.7)
                  :C (v13 / label~e.8))
           :D (v6 / label~e.9)
           :A (v7 / label
                  :R (v14 / label~e.10)
                  :E (v15 / label~e.11)
                  :C (v16 / label~e.12))))
