# ::id 2943003
# ::tok On the cetacean question no doubts arose in his mind , and he did n't allow the animal 's existence to be disputed aboard his vessel .
# ::alignments 0-1.1.1.1 2-1.1.1.3 3-1.1.1.4 4-1.1.2 5-1.1.3 6-1.1.4 7-1.1.5.1 8-1.1.5.2 9-1.1.5.3 11-1.2 12-1.3.9 14-1.3.1 15-1.3.2 17-1.3.3.1.2 18-1.3.3.1.3 19-1.3.3.2 22-1.3.6 23-1.3.7.1 24-1.3.7.2 25-1.3.7.3
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v5 / label
                  :R (v17 / label~e.0)
                  :E (v18 / label~e.2)
                  :C (v19 / label~e.3))
           :D (v6 / label~e.4)
           :A (v7 / label~e.5)
           :P (v8 / label~e.6)
           :A (v9 / label
                  :R (v20 / label~e.7)
                  :E (v21 / label~e.8)
                  :C (v22 / label~e.9)))
    :L (v3 / label~e.11)
    :H (v4 / label
           :D (v10 / label~e.14)
           :D (v11 / label~e.15)
           :A (v12 / label
                   :A (v23 / label
                           :C (v28 / label~e.17)
                           :R (v29 / label~e.18))
                   :S (v24 / label~e.19))
           :P (v13 / label~e.22)
           :A (v14 / label
                   :R (v25 / label~e.23)
                   :E (v26 / label~e.24)
                   :C (v27 / label~e.25))
           :A (v15 / label)
           :A (v16 / label~e.12)))
