# ::id 880005
# ::tok The monster existed , and he had vowed to rid the seas of it .
# ::alignments 0-1.1.1.1 1-1.1.1.2 2-1.1.2 4-1.2 5-1.3.1 7-1.3.2.2 9-1.3.3.1.2 10-1.3.3.2.1 11-1.3.3.2.2 12-1.3.3.3.1 13-1.3.3.3.2
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v5 / label
                  :E (v10 / label~e.0)
                  :C (v11 / label~e.1))
           :P (v6 / label~e.2))
    :L (v3 / label~e.4)
    :H (v4 / label
           :A (v7 / label~e.5)
           :P (v8 / label
                  :C (v12 / label~e.7))
           :A (v9 / label
                  :P (v13 / label
                          :C (v16 / label~e.9))
                  :A (v14 / label
                          :E (v17 / label~e.10)
                          :C (v18 / label~e.11))
                  :A (v15 / label
                          :R (v19 / label~e.12)
                          :C (v20 / label~e.13))
                  :A v7)))
