# ::id 2905001
# ::tok He discovered that the fifth compartment had been invaded by the sea , and the speed of this invasion proved that the leak was considerable .
# ::alignments 0-1.1.1 1-1.1.2 2-1.1.3.1 4-1.1.3.2.2 5-1.1.3.2.3 8-1.1.3.5 9-1.1.3.6.1 11-1.1.3.6.3 13-1.2 15-1.3.1.1.2 16-1.3.1.2.1 17-1.3.1.2.2 18-1.3.1.2.3 19-1.3.2 20-1.3.3.1 22-1.3.3.2.2 24-1.3.3.4
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v5 / label~e.0)
           :P (v6 / label~e.1)
           :A (v7 / label
                  :R (v11 / label~e.2)
                  :A (v12 / label
                          :Q (v20 / label~e.4)
                          :C (v21 / label~e.5))
                  :P (v13 / label~e.8)
                  :A (v14 / label
                          :R (v22 / label~e.9)
                          :C (v23 / label~e.11))))
    :L (v3 / label~e.13)
    :H (v4 / label
           :A (v8 / label
                  :D (v15 / label
                          :C (v24 / label~e.15))
                  :P (v16 / label
                          :R (v25 / label~e.16)
                          :E (v26 / label~e.17)
                          :C (v27 / label~e.18)))
           :P (v9 / label~e.19)
           :A (v10 / label
                   :R (v17 / label~e.20)
                   :P (v18 / label
                           :C (v28 / label~e.22))
                   :D (v19 / label~e.24))))
