# ::id 44001
# ::tok In lighthearted countries , people joked about this phenomenon , but such serious , practical countries as England , America , and Germany were deeply concerned .
# ::alignments 0-1.1.1.1 1-1.1.1.2 2-1.1.1.3 4-1.1.2 5-1.1.3 6-1.1.4.1 7-1.1.4.2 8-1.1.4.3 10-1.2 11-1.3.3.1 12-1.3.3.2 14-1.3.3.3 15-1.3.3.4 16-1.3.3.5 17-1.3.3.6.1 19-1.3.3.6.2 21-1.3.3.6.3 22-1.3.3.6.4 24-1.3.1 25-1.3.4.2
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v5 / label
                  :R (v13 / label~e.0)
                  :E (v14 / label~e.1)
                  :C (v15 / label~e.2))
           :A (v6 / label~e.4)
           :P (v7 / label~e.5)
           :A (v8 / label
                  :R (v16 / label~e.6)
                  :E (v17 / label~e.7)
                  :C (v18 / label~e.8)))
    :L (v3 / label~e.10)
    :H (v4 / label
           :D (v9 / label~e.24)
           :A (v10 / label)
           :A (v11 / label
                   :E (v19 / label~e.11)
                   :E (v20 / label~e.12)
                   :E (v21 / label~e.14)
                   :C (v22 / label~e.15)
                   :R (v23 / label~e.16)
                   :E (v24 / label
                           :C (v26 / label~e.17)
                           :C (v27 / label~e.19)
                           :N (v28 / label~e.21)
                           :C (v29 / label~e.22)))
           :P (v12 / label
                   :C (v25 / label~e.25))))
