# ::id 2857003
# ::tok Keeping a secret under such circumstances would be difficult enough for an individual , and certainly impossible for a nation whose every move is under constant surveillance by rival powers .
# ::alignments 0-1.1.1.1 2-1.1.1.2.2 3-1.2 4-1.3.1 5-1.3.2 6-1.1.2 8-1.1.4 9-1.1.5 10-1.1.6.1 12-1.1.6.3 14-1.4 15-1.5.3 16-1.5.4 17-1.5.1.1 19-1.5.1.3 20-1.5.1.4.1 21-1.5.1.4.2.1 22-1.5.1.4.2.2 24-1.5.1.4.4.1 25-1.5.1.4.5 26-1.5.1.4.4.2 27-1.5.1.4.6.1 28-1.5.1.4.6.2 29-1.5.1.4.6.3
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v7 / label
                  :P (v17 / label~e.0)
                  :A (v18 / label
                          :C (v24 / label~e.2)))
           :D (v8 / label~e.6)
           :S (v9 / label~e.8)
           :D (v10 / label~e.9)
           :A (v11 / label
                   :R (v19 / label~e.10)
                   :C (v20 / label~e.12)))
    :L (v3 / label~e.3)
    :H (v4 / label
           :D (v12 / label~e.4)
           :S (v13 / label~e.5))
    :L (v5 / label~e.14)
    :H (v6 / label
           :A (v14 / label
                   :R (v21 / label~e.17)
                   :C (v22 / label~e.19)
                   :E (v23 / label
                           :R (v25 / label~e.20)
                           :A (v26 / label
                                   :E (v30 / label~e.21)
                                   :C (v31 / label~e.22))
                           :P (v27 / label
                                   :R (v32 / label~e.24)
                                   :C (v33 / label~e.26))
                           :D (v28 / label~e.25)
                           :A (v29 / label
                                   :R (v34 / label~e.27)
                                   :D (v35 / label~e.28)
                                   :A (v36 / label~e.29))))
           :A v7
           :G (v15 / label~e.15)
           :S (v16 / label~e.16)))
