# ::id 880006
# ::tok The man was a sort of Knight of Rhodes , a latter - day Sir Dieudonné of Gozo , on his way to fight an encounter with the dragon devastating the island .
# ::alignments 0-1.1.1.1 1-1.1.1.2 2-1.1.2 3-1.1.3.1.1.1 4-1.1.3.1.1.2 5-1.1.3.1.1.3 6-1.1.3.1.2 7-1.1.3.1.3.1 8-1.1.3.1.3.2 10-1.1.3.2.1 11-1.1.3.2.2 13-1.1.3.2.2 14-1.1.3.2.3 15-1.2.1 16-1.2.1 17-1.2.1 19-1.2.3.1.1 20-1.2.3.1.2 21-1.2.3.1.3 23-1.2.3.3 24-1.2.3.3 25-1.2.3.3 26-1.2.4.3 27-1.2.4.4 28-1.2.4.1 29-1.2.4.2.2 30-1.2.4.2.3.1 31-1.2.4.2.3.2
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v4 / label
                  :E (v10 / label~e.0)
                  :C (v11 / label~e.1))
           :S (v5 / label~e.2)
           :A (v6 / label
                  :C (v12 / label
                          :E (v20 / label
                                  :E (v31 / label~e.3)
                                  :C (v32 / label~e.4)
                                  :R (v33 / label~e.5))
                          :C (v21 / label~e.6)
                          :E (v22 / label
                                  :R (v34 / label~e.7)
                                  :C (v35 / label~e.8)))
                  :C (v13 / label
                          :E (v23 / label~e.10)
                          :E (v24 / label~e.11,13)
                          :E (v25 / label~e.14)
                          :C (v7 / label~e.15,16,17))))
    :H (v3 / label
           :A v7
           :P (v8 / label
                  :E (v14 / label
                          :R (v26 / label~e.19)
                          :E (v27 / label~e.20)
                          :C (v28 / label~e.21))
                  :C (v15 / label~e.23,24,25))
           :A (v9 / label
                  :C (v16 / label~e.28)
                  :E (v17 / label
                          :A v16
                          :P (v29 / label~e.29)
                          :A (v30 / label
                                  :E (v36 / label~e.30)
                                  :C (v37 / label~e.31)))
                  :R (v18 / label~e.26)
                  :E (v19 / label~e.27))))
