# ::id 314001
# ::tok For two months nobody heard a word about it .
# ::alignments 0-1.1.1.1 1-1.1.1.2 2-1.1.1.3 3-1.1.2 4-1.1.3.1 5-1.1.3.2.1 6-1.1.3.2.2 7-1.1.4.2 8-1.1.4.3
# ::format ucca
(v1 / label
    :H (v2 / label
           :D (v3 / label
                  :R (v7 / label~e.0)
                  :E (v8 / label~e.1)
                  :C (v9 / label~e.2))
           :A (v4 / label~e.3)
           :P (v5 / label
                  :C (v10 / label~e.4)
                  :E (v11 / label
                          :E (v14 / label~e.5)
                          :C (v15 / label~e.6)))
           :A (v6 / label
                  :R (v12 / label~e.7)
                  :C (v13 / label~e.8))))
