# ::id 2866000
# ::tok " If we do not know every one of them , if nature still keeps ichthyological secrets from us , nothing is more admissible than to accept the existence of fish or cetaceans of new species or even new genera , animals with a basically ' cast - iron ' constitution that inhabit strata beyond the reach of our soundings , and which some development or other , an urge or a whim if you prefer , can bring to the upper level of the ocean for long intervals .
# ::alignments 1-1.1.3.7 2-1.1.3.8.1 4-1.1.3.8.3 5-1.1.3.8.4 6-1.1.3.8.5.1 7-1.1.3.8.5.1 8-1.1.3.8.5.2 9-1.1.3.8.5.3 11-1.1.3.9 12-1.1.3.10.1 13-1.1.3.10.2 14-1.1.3.10.3 15-1.1.3.10.4.1 16-1.1.3.10.4.2 17-1.1.3.10.5.1 18-1.1.3.10.5.2 20-1.1.3.1.1 22-1.1.3.1.3 23-1.1.3.1.4 24-1.1.3.2 26-1.1.3.3.2.2 28-1.1.3.3.2.3.1.2 29-1.1.3.3.2.3.2.2 30-1.1.3.3.2.3.2.3.1 31-1.1.3.3.2.3.2.3.2 32-1.1.3.3.2.3.2.3.3 33-1.1.3.3.2.3.2.4.1 34-1.1.3.3.2.3.2.4.2.1.2 35-1.1.3.3.2.3.2.4.2.1.1 36-1.1.3.3.2.3.2.4.2.2 37-1.1.3.3.2.3.2.4.2.3.1 38-1.1.3.3.2.3.2.4.2.3.2 39-1.1.3.3.2.3.2.4.2.3.3 41-1.1.3.3.2.3.2.5.1 42-1.1.3.3.2.3.2.5.2.4 44-1.1.3.3.2.3.2.5.2.6 46-1.1.3.3.2.3.2.5.2.7.2 48-1.1.3.3.2.3.2.5.2.7.3 50-1.1.3.3.2.3.2.5.2.5.2 51-1.1.3.3.2.3.2.5.3.2.2 52-1.1.3.3.2.3.2.5.3.2.3 53-1.1.3.3.2.3.2.5.3.2.4.1 54-1.1.3.3.2.3.2.5.3.2.4.2.2 56-1.1.3.3.2.3.2.5.3.2.4.2.3.1.2 57-1.1.3.3.2.3.2.5.3.2.4.2.3.2.1 58-1.1.3.3.2.3.2.5.3.2.4.2.3.2.2 59-1.1.3.3.2.3.2.5.3.2.4.2.3.2.3 61-1.1.3.3.2.3.2.5.3.3 62-1.1.3.3.2.3.2.5.3.4.3 63-1.1.3.3.2.3.2.5.3.4.4.2.1 64-1.1.3.3.2.3.2.5.3.4.4.2.2.1 65-1.1.3.3.2.3.2.5.3.4.4.2.1 66-1.1.3.3.2.3.2.5.3.4.4.2.1 69-1.1.3.3.2.3.2.5.3.4.4.3.2.1 70-1.1.3.3.2.3.2.5.3.4.4.3.2.2 72-1.1.3.3.2.3.2.5.3.4.4.3.2.4 73-1.1.3.3.2.3.2.5.3.4.4.3.3 74-1.1.3.3.2.3.2.5.3.4.4.3.3 75-1.1.3.3.2.3.2.5.3.4.4.3.3 77-1.1.3.3.2.3.2.5.3.4.5 78-1.1.3.3.2.3.2.5.3.4.6 79-1.1.3.3.2.3.2.5.3.4.7.1 81-1.1.3.3.2.3.2.5.3.4.7.3 82-1.1.3.3.2.3.2.5.3.4.7.4 83-1.1.3.3.2.3.2.5.3.4.7.5.1 85-1.1.3.3.2.3.2.5.3.4.7.5.3 86-1.1.3.3.2.3.2.5.3.4.8.2 87-1.1.3.3.2.3.2.5.3.4.8.3 88-1.1.3.3.2.3.2.5.3.4.8.4
# ::format ucca
(v1 / label
    :H (v2 / label
           :P (v3 / label)
           :A (v4 / label)
           :A (v5 / label
                  :H (v6 / label
                         :A (v13 / label~e.20)
                         :D (v14 / label~e.22)
                         :S (v15 / label~e.23))
                  :L (v7 / label~e.24)
                  :H (v8 / label
                         :S v15
                         :A (v16 / label
                                 :P (v26 / label~e.26)
                                 :A (v27 / label
                                         :S (v35 / label
                                                 :C (v37 / label~e.28))
                                         :A (v36 / label
                                                 :R (v38 / label~e.29)
                                                 :C (v39 / label
                                                         :C (v42 / label~e.30)
                                                         :N (v43 / label~e.31)
                                                         :C (v44 / label~e.32))
                                                 :E (v40 / label
                                                         :R (v45 / label~e.33)
                                                         :C (v46 / label
                                                                 :C (v50 / label
                                                                         :C (v60 / label~e.35)
                                                                         :E (v61 / label~e.34))
                                                                 :N (v51 / label~e.36)
                                                                 :C (v52 / label
                                                                         :E (v62 / label~e.37)
                                                                         :E (v63 / label~e.38)
                                                                         :C (v64 / label~e.39))))
                                                 :E (v41 / label
                                                         :C (v47 / label~e.41)
                                                         :E (v48 / label
                                                                 :A v47
                                                                 :R (v53 / label~e.42)
                                                                 :S (v54 / label
                                                                         :C (v65 / label~e.50))
                                                                 :D (v55 / label~e.44)
                                                                 :A (v56 / label
                                                                         :E (v66 / label~e.46)
                                                                         :C (v67 / label~e.48)))
                                                         :E (v49 / label
                                                                 :C (v57 / label
                                                                         :A v47
                                                                         :R (v68 / label~e.51)
                                                                         :P (v69 / label~e.52)
                                                                         :A (v70 / label
                                                                                 :C (v77 / label~e.53)
                                                                                 :E (v78 / label
                                                                                         :A v77
                                                                                         :S (v88 / label~e.54)
                                                                                         :A (v89 / label
                                                                                                 :P (v96 / label
                                                                                                         :C (v102 / label~e.56))
                                                                                                 :A (v97 / label
                                                                                                         :R (v103 / label~e.57)
                                                                                                         :E (v104 / label~e.58)
                                                                                                         :C (v105 / label~e.59))))))
                                                                 :N (v58 / label~e.61)
                                                                 :C (v59 / label
                                                                         :A v47
                                                                         :R (v71 / label~e.62)
                                                                         :A (v72 / label
                                                                                 :C (v79 / label
                                                                                         :E (v90 / label~e.63,65,66)
                                                                                         :C (v91 / label
                                                                                                 :P (v98 / label~e.64)))
                                                                                 :C (v80 / label
                                                                                         :P (v92 / label
                                                                                                 :C (v99 / label~e.69)
                                                                                                 :N (v100 / label~e.70)
                                                                                                 :C (v101 / label~e.72))
                                                                                         :D (v93 / label~e.73,74,75)))
                                                                         :D (v73 / label~e.77)
                                                                         :P (v74 / label~e.78)
                                                                         :A (v75 / label
                                                                                 :R (v81 / label~e.79)
                                                                                 :E (v82 / label~e.81)
                                                                                 :C (v83 / label~e.82)
                                                                                 :E (v84 / label
                                                                                         :R (v94 / label~e.83)
                                                                                         :C (v95 / label~e.85)))
                                                                         :T (v76 / label
                                                                                 :R (v85 / label~e.86)
                                                                                 :E (v86 / label~e.87)
                                                                                 :C (v87 / label~e.88)))))))))
                  :L (v9 / label~e.1)
                  :H (v10 / label
                          :A (v17 / label~e.2)
                          :D (v18 / label~e.4)
                          :P (v19 / label~e.5)
                          :A (v20 / label
                                  :Q (v28 / label~e.6,7)
                                  :R (v29 / label~e.8)
                                  :C (v30 / label~e.9)))
                  :L (v11 / label~e.11)
                  :H (v12 / label
                          :A (v21 / label~e.12)
