# ::id 2968003
# ::tok " Yes , and since the atmosphere 's pressure actually weighs slightly more than one kilogram per square centimeter , your 17,000 square centimeters are tolerating 17,568 kilograms at this very moment . "
# ::alignments 1-1.1.3.8.3 3-1.1.3.1 4-1.1.3.2 6-1.1.3.3.1.2.1 7-1.1.3.3.1.2.2 8-1.1.3.3.1.3 9-1.1.3.3.2 10-1.1.3.3.3 11-1.1.3.3.4.1.1.1 12-1.1.3.3.4.1.1.2 13-1.1.3.3.4.1.2 14-1.1.3.3.4.1.3 15-1.1.3.3.4.2 16-1.1.3.3.4.1.4.1 17-1.1.3.3.4.1.4.2 18-1.1.3.3.4.1.4.3 20-1.1.3.4.1.1 21-1.1.3.4.1.2 22-1.1.3.4.1.3 23-1.1.3.4.1.4 25-1.1.3.4.3 26-1.1.3.4.4.1 27-1.1.3.4.4.2 28-1.1.3.4.5.1 29-1.1.3.4.5.2 31-1.1.3.4.5.4
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v3 / label)
           :P (v4 / label)
           :A (v5 / label
                  :L (v6 / label~e.3)
                  :L (v7 / label~e.4)
                  :H (v8 / label
                         :A (v11 / label
                                 :E (v22 / label
                                         :C (v35 / label~e.6)
                                         :R (v36 / label~e.7))
                                 :C (v23 / label~e.8))
                         :D (v12 / label~e.9)
                         :S (v13 / label~e.10)
                         :A (v14 / label
                                 :Q (v24 / label
                                         :E (v37 / label
                                                 :E (v41 / label~e.11)
                                                 :C (v42 / label~e.12))
                                         :R (v38 / label~e.13)
                                         :C (v39 / label~e.14)
                                         :E (v40 / label
                                                 :R (v43 / label~e.16)
                                                 :E (v44 / label~e.17)
                                                 :C (v45 / label~e.18)))
                                 :C (v25 / label~e.15)))
                  :H (v9 / label
                         :A (v15 / label
                                 :E (v26 / label~e.20)
                                 :Q (v27 / label~e.21)
                                 :E (v28 / label~e.22)
                                 :C (v29 / label~e.23))
                         :S (v16 / label~e.25)
                         :A (v17 / label
                                 :Q (v30 / label~e.26)
                                 :C (v31 / label~e.27))
                         :T (v18 / label
                                 :R (v32 / label~e.28)
                                 :E (v33 / label~e.29)
                                 :C (v34 / label~e.31)))
                  :H (v10 / label
                          :S (v19 / label)
                          :A (v20 / label)
                          :D (v21 / label~e.1)))))
