# ::id 899008
# ::tok Consequently , the feats of krakens or other monsters of that ilk must be relegated to the realm of fiction . ”
# ::alignments 0-1.1 2-1.2.3.1 3-1.2.3.2 4-1.2.3.3.1.1 5-1.2.3.3.1.2 6-1.2.3.3.2 7-1.2.3.3.3.1 8-1.2.3.3.3.2 9-1.2.3.3.3.3.1 10-1.2.3.3.3.3.2 11-1.2.3.3.3.3.3 12-1.2.4.1 14-1.2.4.3 15-1.2.1.1.1 16-1.2.1.1.2 17-1.2.1.1.3 18-1.2.1.1.4 19-1.2.1.2
# ::format ucca
(v1 / label
    :L (v2 / label~e.0)
    :H (v3 / label
           :A (v4 / label
                  :E (v8 / label
                         :R (v15 / label~e.15)
                         :E (v16 / label~e.16)
                         :C (v17 / label~e.17)
                         :R (v18 / label~e.18))
                  :C (v9 / label~e.19))
           :A (v5 / label)
           :A (v6 / label
                  :E (v10 / label~e.2)
                  :C (v11 / label~e.3)
                  :E (v12 / label
                          :C (v19 / label
                                  :R (v22 / label~e.4)
                                  :C (v23 / label~e.5))
                          :N (v20 / label~e.6)
                          :C (v21 / label
                                  :E (v24 / label~e.7)
                                  :C (v25 / label~e.8)
                                  :E (v26 / label
                                          :R (v27 / label~e.9)
                                          :E (v28 / label~e.10)
                                          :C (v29 / label~e.11))
                                  :R v22)))
           :P (v7 / label
                  :E (v13 / label~e.12)
                  :C (v14 / label~e.14))))
