# ::id 982001
# ::tok These bearings determined , the frigate took a more decisive westward heading and tackled the seas of the central Pacific .
# ::alignments 0-1.1.2.1 1-1.1.2.2 2-1.1.3 4-1.2.1.1 5-1.4.1 7-1.2.2.2 8-1.2.2.3.1 9-1.2.2.3.2 10-1.2.2.4 11-1.2.2.5 12-1.3 13-1.4.2 14-1.4.3.1 15-1.4.3.2 16-1.4.3.3.1 17-1.4.3.3.2 18-1.4.3.3.3 19-1.4.3.3.4
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v6 / label)
           :A (v7 / label
                  :E (v14 / label~e.0)
                  :C (v15 / label~e.1))
           :P (v8 / label~e.2))
    :H (v3 / label
           :A (v9 / label
                  :E (v16 / label~e.4)
                  :C (v11 / label~e.5))
           :P (v10 / label
                   :E (v17 / label~e.7)
                   :E (v18 / label
                           :E (v24 / label~e.8)
                           :C (v25 / label~e.9))
                   :E (v19 / label~e.10)
                   :C (v20 / label~e.11)))
    :L (v4 / label~e.12)
    :H (v5 / label
           :A v11
           :P (v12 / label~e.13)
           :A (v13 / label
                   :E (v21 / label~e.14)
                   :C (v22 / label~e.15)
                   :E (v23 / label
                           :R (v26 / label~e.16)
                           :E (v27 / label~e.17)
                           :E (v28 / label~e.18)
                           :C (v29 / label~e.19)))))
