# ::id 304001
# ::tok Increase its dimensions fivefold or even tenfold , then give this cetacean a strength in proportion to its size while enlarging its offensive weapons , and you have the animal we ’re looking for .
# ::alignments 0-1.1.2 1-1.1.3.1 2-1.1.3.2 3-1.1.4.1 4-1.1.4.2 5-1.1.4.3.1 6-1.1.4.3.2 8-1.2 9-1.3.2 10-1.3.3.1 11-1.3.3.2 12-1.3.4.1 13-1.3.4.2 14-1.3.4.3.1.1 15-1.3.4.3.1.2 16-1.3.4.3.1.3 17-1.3.4.3.2 18-1.3.4.3.3 19-1.4 20-1.5.2 21-1.5.3.1 22-1.5.3.2 23-1.5.3.3 25-1.6 26-1.7.1 27-1.7.2 28-1.7.3.1 29-1.7.3.2 30-1.7.3.3.2 32-1.7.3.3.3.2 33-1.7.3.3.3.2
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v9 / label)
           :P (v10 / label~e.0)
           :A (v11 / label
                   :E (v23 / label~e.1)
                   :C (v24 / label~e.2))
           :A (v12 / label
                   :C (v25 / label~e.3)
                   :N (v26 / label~e.4)
                   :C (v27 / label
                           :E (v39 / label~e.5)
                           :C (v40 / label~e.6))))
    :L (v3 / label~e.8)
    :H (v4 / label
           :A (v13 / label)
           :P (v14 / label~e.9)
           :A (v15 / label
                   :E (v28 / label~e.10)
                   :C (v29 / label~e.11))
           :A (v16 / label
                   :E (v30 / label~e.12)
                   :C (v31 / label~e.13)
                   :E (v32 / label
                           :E (v41 / label
                                   :R (v46 / label~e.14)
                                   :C (v47 / label~e.15)
                                   :R (v48 / label~e.16))
                           :E (v42 / label~e.17)
                           :C (v43 / label~e.18))))
    :L (v5 / label~e.19)
    :H (v6 / label
           :A (v17 / label)
           :P (v18 / label~e.20)
           :A (v19 / label
                   :E (v33 / label~e.21)
                   :E (v34 / label~e.22)
                   :C (v35 / label~e.23)))
    :L (v7 / label~e.25)
    :H (v8 / label
           :A (v20 / label~e.26)
           :S (v21 / label~e.27)
           :A (v22 / label
                   :E (v36 / label~e.28)
                   :C (v37 / label~e.29)
                   :E (v38 / label
                           :A v37
                           :A (v44 / label~e.30)
                           :P (v45 / label
                                   :C (v49 / label~e.32,33))))))
