# ::id 42000
# ::tok Similar events were likewise observed in Pacific seas , on July 23 of the same year , by the Christopher Columbus from the West India & Pacific Steam Navigation Co .
# ::alignments 0-1.1.2.1 1-1.1.2.2 3-1.1.6 4-1.1.5.2 5-1.1.7.1 6-1.1.7.2 7-1.1.7.3 9-1.1.8.1 10-1.1.8.2 11-1.1.8.2 12-1.1.8.3.1 13-1.1.8.3.2 14-1.1.8.3.3 15-1.1.8.3.4 17-1.1.1.1 18-1.1.1.2 19-1.1.1.3 20-1.1.1.3 21-1.1.1.4.1 22-1.1.1.4.2 23-1.1.1.4.3 24-1.1.1.4.3 26-1.1.1.4.3 27-1.1.1.4.4.1 28-1.1.1.4.4.2 29-1.1.1.4.5
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v3 / label
                  :R (v9 / label~e.17)
                  :E (v10 / label~e.18)
                  :C (v11 / label~e.19,20)
                  :E (v12 / label
                          :R (v22 / label~e.21)
                          :E (v23 / label~e.22)
                          :E (v24 / label~e.23,24,26)
                          :E (v25 / label
                                  :E (v31 / label~e.27)
                                  :C (v32 / label~e.28))
                          :C (v26 / label~e.29)))
           :A (v4 / label
                  :E (v13 / label~e.0)
                  :C (v14 / label~e.1))
           :P (v5 / label
                  :C (v15 / label~e.4))
           :D (v6 / label~e.3)
           :A (v7 / label
                  :R (v16 / label~e.5)
                  :E (v17 / label~e.6)
                  :C (v18 / label~e.7))
           :D (v8 / label
                  :R (v19 / label~e.9)
                  :C (v20 / label~e.10,11)
                  :E (v21 / label
                          :R (v27 / label~e.12)
                          :E (v28 / label~e.13)
                          :E (v29 / label~e.14)
                          :C (v30 / label~e.15)))))
