# ::id 316004
# ::tok Not a crewman was missing from his post .
# ::alignments 0-1.1.1.1 1-1.1.1.2 2-1.1.1.3 4-1.1.2.2 5-1.1.3.2 6-1.1.3.3 7-1.1.3.4
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v3 / label
                  :E (v6 / label~e.0)
                  :E (v7 / label~e.1)
                  :C (v8 / label~e.2))
           :S (v4 / label
                  :C (v9 / label~e.4))
           :A (v5 / label
                  :R (v10 / label~e.5)
                  :E (v11 / label~e.6)
                  :C (v12 / label~e.7))))
