# ::id 892000
# ::tok And now , what were Ned Land ’s views on this question of a marine monster ?
# ::alignments 0-1.1 1-1.1 3-1.2.1 4-1.2.2 5-1.2.3.3.1 6-1.2.3.3.1 7-1.2.3.3.2 8-1.2.3.1 9-1.2.3.2.1 10-1.2.3.2.2 11-1.2.3.2.3 12-1.2.3.2.4.1 13-1.2.3.2.4.2 14-1.2.3.2.4.3 15-1.2.3.2.4.4
# ::format ucca
(v1 / label
    :L (v2 / label~e.0,1)
    :H (v3 / label
           :A (v4 / label~e.3)
           :S (v5 / label~e.4)
           :A (v6 / label
                  :C (v7 / label~e.8)
                  :E (v8 / label
                         :R (v10 / label~e.9)
                         :E (v11 / label~e.10)
                         :C (v12 / label~e.11)
                         :E (v13 / label
                                 :R (v16 / label~e.12)
                                 :E (v17 / label~e.13)
                                 :E (v18 / label~e.14)
                                 :C (v19 / label~e.15)))
                  :E (v9 / label
                         :C (v14 / label~e.5,6)
                         :R (v15 / label~e.7)))))
