# ::id 2922011
# ::tok " They 'll feed it during our absence . Anyhow , we 'll leave instructions to ship the whole menagerie to France . "
# ::alignments 1-1.1.3.8.1 3-1.1.3.8.3 4-1.1.3.8.4 5-1.1.3.1 6-1.1.3.2.1 7-1.1.3.2.2 9-1.1.3.3 11-1.1.3.4.1 13-1.1.3.4.3 14-1.1.3.4.4.1 16-1.1.3.4.4.2.3 18-1.1.3.4.4.2.4.2 19-1.1.3.4.4.2.4.3 20-1.1.3.4.4.2.5.1 21-1.1.3.4.4.2.5.2
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v3 / label)
           :P (v4 / label)
           :A (v5 / label
                  :L (v6 / label~e.5)
                  :H (v7 / label
                         :A (v11 / label~e.6)
                         :S (v12 / label~e.7))
                  :L (v8 / label~e.9)
                  :H (v9 / label
                         :A (v13 / label~e.11)
                         :P (v14 / label~e.13)
                         :A (v15 / label
                                 :C (v19 / label~e.14)
                                 :E (v20 / label
                                         :A (v21 / label)
                                         :P (v22 / label~e.16)
                                         :A (v23 / label
                                                 :E (v25 / label~e.18)
                                                 :C (v26 / label~e.19))
                                         :A (v24 / label
                                                 :R (v27 / label~e.20)
                                                 :C (v28 / label~e.21)))))
                  :H (v10 / label
                          :A (v16 / label~e.1)
                          :P (v17 / label~e.3)
                          :A (v18 / label~e.4)))))
