# ::id 59000
# ::tok Captain Anderson called an immediate halt , and one of his sailors dived down to assess the damage .
# ::alignments 0-1.1.1 1-1.1.1 2-1.1.2 3-1.1.3.1 4-1.1.3.2 5-1.1.3.3 7-1.2 8-1.3.2.1.1 9-1.3.2.1.2 10-1.3.2.2 11-1.3.2.3 12-1.3.3 13-1.3.4 15-1.3.1.1.2 16-1.3.1.2.1 17-1.3.1.2.2
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v5 / label~e.0,1)
           :P (v6 / label~e.2)
           :A (v7 / label
                  :E (v12 / label~e.3)
                  :E (v13 / label~e.4)
                  :C (v14 / label~e.5)))
    :L (v3 / label~e.7)
    :H (v4 / label
           :A (v8 / label
                  :P (v15 / label
                          :C (v20 / label~e.15))
                  :A (v16 / label
                          :E (v21 / label~e.16)
                          :C (v22 / label~e.17))
                  :A (v9 / label
                         :E (v17 / label
                                 :C (v23 / label~e.8)
                                 :R (v24 / label~e.9))
                         :E (v18 / label~e.10)
                         :C (v19 / label~e.11)))
           :A v9
           :P (v10 / label~e.12)
           :A (v11 / label~e.13)))
