# ::id 2848000
# ::tok Also discredited was the idea of a floating hull or some other enormous wreckage , and again because of this speed of movement .
# ::alignments 0-1.1 1-1.2.2 4-1.2.4.2 5-1.2.4.3.1 7-1.2.4.3.3.2 8-1.2.4.3.4.1 9-1.2.4.3.4.2 10-1.2.4.3.4.3.1 11-1.2.4.3.4.3.2 12-1.2.4.3.4.3.3 13-1.2.4.3.4.3.4 15-1.3 16-1.4.1 17-1.4.2 18-1.4.3 19-1.5.3.1 20-1.5.3.2 21-1.5.1.1 22-1.5.1.2
# ::format ucca
(v1 / label
    :L (v2 / label~e.0)
    :H (v3 / label
           :A (v7 / label)
           :P (v8 / label~e.1)
           :A (v9 / label
                  :C (v16 / label~e.4)
                  :E (v17 / label
                          :R (v22 / label~e.5)
                          :E (v23 / label
                                  :A (v24 / label
                                          :C (v26 / label~e.8)
                                          :N (v27 / label~e.9)
                                          :C (v28 / label
                                                  :E (v29 / label~e.10)
                                                  :E (v30 / label~e.11)
                                                  :E (v31 / label~e.12)
                                                  :C (v32 / label~e.13)))
                                  :P (v25 / label~e.7))
                          :C v24)))
    :L (v4 / label~e.15)
    :L (v5 / label
           :E (v10 / label~e.16)
           :C (v11 / label~e.17)
           :R (v12 / label~e.18))
    :H (v6 / label
           :P (v13 / label
                   :R (v18 / label~e.21)
                   :C (v19 / label~e.22))
           :A (v14 / label)
           :D (v15 / label
                   :E (v20 / label~e.19)
                   :C (v21 / label~e.20))))
