# ::id 2949001
# ::tok Dexterity , coolness , bravery , and cunning were virtues he possessed to a high degree , and it took a truly crafty baleen whale or an exceptionally astute sperm whale to elude the thrusts of his harpoon .
# ::alignments 0-1.1.1.1.1 2-1.1.1.1.2 4-1.1.1.1.3 6-1.1.1.1.4 7-1.1.1.1.5 8-1.1.2 9-1.1.3.1 10-1.1.3.2.2 11-1.1.3.2.3 12-1.1.3.2.4.1 14-1.1.3.2.4.3 15-1.1.3.2.4.4 17-1.2 18-1.3.2 19-1.3.2 21-1.3.3.1.2.2 22-1.3.3.1.2.3 23-1.3.3.1.3 24-1.3.3.1.4 25-1.3.3.2 27-1.3.3.3.2.2 28-1.3.3.3.2.3 29-1.3.3.3.3 30-1.3.3.3.4 32-1.3.5 34-1.3.1.2 35-1.3.1.3.1 36-1.3.1.3.2 37-1.3.1.3.3
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v5 / label
                  :S (v12 / label
                          :C (v20 / label~e.0)
                          :C (v21 / label~e.2)
                          :C (v22 / label~e.4)
                          :N (v23 / label~e.6)
                          :C (v24 / label~e.7)))
           :S (v6 / label~e.8)
           :A (v7 / label
                  :C (v13 / label~e.9)
                  :E (v14 / label
                          :A v13
                          :A (v25 / label~e.10)
                          :S (v26 / label~e.11)
                          :D (v27 / label
                                  :R (v37 / label~e.12)
                                  :E (v38 / label~e.14)
                                  :C (v39 / label~e.15)))))
    :L (v3 / label~e.17)
    :H (v4 / label
           :A (v8 / label
                  :C (v15 / label~e.34)
                  :E (v16 / label
                          :R (v28 / label~e.35)
                          :E (v29 / label~e.36)
                          :C (v30 / label~e.37)))
           :D (v9 / label~e.18,19)
           :A (v10 / label
                   :C (v17 / label
                           :E (v31 / label
                                   :A (v33 / label~e.24)
                                   :D (v40 / label~e.21)
                                   :S (v41 / label~e.22))
                           :E (v32 / label~e.23)
                           :C v33)
                   :N (v18 / label~e.25)
                   :C (v19 / label
                           :E (v34 / label
                                   :A (v36 / label~e.30)
                                   :D (v42 / label~e.27)
                                   :S (v43 / label~e.28))
                           :E (v35 / label~e.29)
                           :C v36))
           :P (v11 / label~e.32)))
