# ::id 972002
# ::tok Many of our sailors swore that the monster couldn ’t negotiate this passageway simply because “ he ’s too big for it ! ”
# ::alignments 0-1.1.1.1.1 1-1.1.1.1.2 2-1.1.1.2 3-1.1.1.3 4-1.1.2 6-1.1.4.1.1 7-1.1.4.1.2 8-1.1.4.2.1 9-1.1.4.3 10-1.1.4.2.2 11-1.1.4.4.1 12-1.1.4.4.2 13-1.2.1 14-1.2.2 16-1.3.1 18-1.3.2.2 19-1.3.2.3 20-1.3.3.1 21-1.3.3.2
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v5 / label
                  :E (v13 / label
                          :C (v24 / label~e.0)
                          :R (v25 / label~e.1))
                  :E (v14 / label~e.2)
                  :C (v15 / label~e.3))
           :P (v6 / label~e.4)
           :A (v7 / label
                  :A (v16 / label
                          :E (v26 / label~e.6)
                          :C (v27 / label~e.7))
                  :P (v17 / label
                          :E (v28 / label~e.8)
                          :C (v29 / label~e.10))
                  :D (v18 / label~e.9)
                  :A (v19 / label
                          :E (v30 / label~e.11)
                          :C (v31 / label~e.12))))
    :L (v3 / label
           :E (v8 / label~e.13)
           :C (v9 / label~e.14))
    :H (v4 / label
           :A (v10 / label~e.16)
           :S (v11 / label
                   :E (v20 / label~e.18)
                   :C (v21 / label~e.19))
           :A (v12 / label
                   :R (v22 / label~e.20)
                   :C (v23 / label~e.21))))
