# ::id 292000
# ::tok Only some government could own such an engine of destruction , and in these disaster-filled times , when men tax their ingenuity to build increasingly powerful aggressive weapons , it was possible that , unknown to the rest of the world , some nation could have been testing such a fearsome machine .
# ::alignments 0-1.1.1.1 1-1.1.1.2 2-1.1.1.3 4-1.1.2.2 5-1.1.3.1 6-1.1.3.2 7-1.1.3.3 8-1.1.3.4.1 9-1.1.3.4.2 11-1.2 12-1.3.2.1 13-1.3.2.2 14-1.3.2.3 15-1.3.2.4 17-1.3.2.5.2 18-1.3.2.5.3 19-1.3.2.5.4.1 20-1.3.2.5.4.1 21-1.3.2.5.4.1 22-1.3.2.5.4.2 23-1.3.2.5.4.3 24-1.3.2.5.5.1.1 25-1.3.2.5.5.1.2 26-1.3.2.5.5.2 27-1.3.2.5.5.3 31-1.3.4.2 32-1.4 34-1.5.2 35-1.5.3.1 36-1.5.3.2.1 37-1.5.3.2.2 38-1.5.3.2.3 39-1.5.3.3 40-1.5.3.4 42-1.6.1.1 43-1.6.1.2 44-1.6.2.1 47-1.6.2.4 48-1.6.3.1 49-1.6.3.2 50-1.6.3.3 51-1.6.3.4
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v8 / label
                  :E (v18 / label~e.0)
                  :E (v19 / label~e.1)
                  :C (v20 / label~e.2))
           :P (v9 / label
                  :C (v21 / label~e.4))
           :A (v10 / label
                   :E (v22 / label~e.5)
                   :E (v23 / label~e.6)
                   :C (v24 / label~e.7)
                   :E (v25 / label
                           :R (v44 / label~e.8)
                           :C (v45 / label~e.9))))
    :L (v3 / label~e.11)
    :H (v4 / label
           :A (v7 / label
                  :A (v15 / label
                          :E (v36 / label~e.42)
                          :C (v37 / label~e.43))
                  :P (v16 / label
                          :E (v38 / label~e.44)
                          :C (v39 / label~e.47))
                  :A (v17 / label
                          :E (v40 / label~e.48)
                          :E (v41 / label~e.49)
                          :E (v42 / label~e.50)
                          :C (v43 / label~e.51)))
           :D (v11 / label
                   :R (v26 / label~e.12)
                   :E (v27 / label~e.13)
                   :E (v28 / label~e.14)
                   :C (v29 / label~e.15)
                   :E (v30 / label
                           :D v29
                           :R (v46 / label~e.17)
                           :A (v47 / label~e.18)
                           :P (v48 / label
                                   :E (v53 / label~e.19,20,21)
                                   :R (v54 / label~e.22)
                                   :C (v55 / label~e.23))
                           :A (v49 / label
                                   :E (v56 / label
                                           :E (v59 / label~e.24)
                                           :C (v60 / label~e.25))
                                   :E (v57 / label~e.26)
                                   :C (v58 / label~e.27))))
           :S (v12 / label
                   :C (v31 / label~e.31)))
    :L (v5 / label~e.32)
    :H (v6 / label
           :A v7
           :S (v13 / label~e.34)
           :A (v14 / label
                   :R (v32 / label~e.35)
                   :E (v33 / label
                           :E (v50 / label~e.36)
                           :C (v51 / label~e.37)
                           :R (v52 / label~e.38))
                   :R (v34 / label~e.39)
                   :C (v35 / label~e.40)))
    :H v7)
