# ::id 50003
# ::tok They saw nothing except a strong eddy breaking three cable lengths out , as if those sheets of water had been violently churned .
# ::alignments 0-1.1.1 1-1.1.2 2-1.1.3.1 3-1.1.3.2.1 4-1.1.3.2.3 5-1.1.3.2.4 6-1.1.3.2.5 7-1.1.3.2.2.1 8-1.1.3.2.2.2.1 9-1.1.3.2.2.2.2 10-1.1.3.2.2.2.3 11-1.1.3.2.2.1 13-1.2 14-1.2 15-1.3.1.1 16-1.3.1.2 17-1.3.1.3.1 18-1.3.1.3.2 21-1.3.3 22-1.3.2.3
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v5 / label~e.0)
           :P (v6 / label~e.1)
           :A (v7 / label
                  :C (v11 / label~e.2)
                  :E (v12 / label
                          :R (v17 / label~e.3)
                          :E (v18 / label
                                  :P (v24 / label~e.7,11)
                                  :A (v25 / label
                                          :E (v26 / label~e.8)
                                          :E (v27 / label~e.9)
                                          :C (v28 / label~e.10))
                                  :A (v21 / label~e.6))
                          :E (v19 / label~e.4)
                          :E (v20 / label~e.5)
                          :C v21)))
    :L (v3 / label~e.13,14)
    :H (v4 / label
           :A (v8 / label
                  :E (v13 / label~e.15)
                  :C (v14 / label~e.16)
                  :E (v15 / label
                          :R (v22 / label~e.17)
                          :C (v23 / label~e.18)))
           :P (v9 / label
                  :C (v16 / label~e.22))
           :D (v10 / label~e.21)))
